abstain_precision,abstain_rate,abstain_recall,accuracy_when_gold_present,answer_acc_given_gold_selected,cite_f1,decomposition_line,drop_rate,entailment,exact_acc,gold_missing_rate,gold_present_rate,gold_support_selected_rate,mtime,pattern,rows,run_dir,run_name,selected_note_rate,selected_wrong_update_rate,selection_rate,spoof_accept_rate,state_integrity_rate,support_consistency_rate,value_acc,value_acc_when_gold_selected,value_is_substring_of_selected_line_rate,wrong_update_rate
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767576200.8057985,wall_update_burst_k8_fast_rate0.5,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k8_fast_rate0.5,wall_update_burst_k8_fast_rate0.5,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,0.0,0.0,1.0,1.0000 -> 1.0000 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,1.0,1767576201.8355713,wall_update_burst_k8_linear_selonly_rate0.25,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k8_linear_selonly_rate0.25,wall_update_burst_k8_linear_selonly_rate0.25,0.0,,1.0,0.0,,1.0,0.0,0.0,,0.0
,0.0,,0.1875,0.1875,1.0,1.0000 -> 1.0000 -> 0.1875 -> 0.1875,0.0,0.1875,0.1875,0.0,1.0,1.0,1767576202.5279498,wall_update_burst_k8_linear_selonly_rate0.3,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k8_linear_selonly_rate0.3,wall_update_burst_k8_linear_selonly_rate0.3,0.0,,1.0,0.0,,1.0,0.1875,0.1875,,0.0
,0.0,,0.0625,0.0625,1.0,1.0000 -> 1.0000 -> 0.0625 -> 0.0625,0.0,0.0625,0.0625,0.0,1.0,1.0,1767576203.1979,wall_update_burst_k8_linear_selonly_rate0.35,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k8_linear_selonly_rate0.35,wall_update_burst_k8_linear_selonly_rate0.35,0.0,,1.0,0.0,,1.0,0.0625,0.0625,,0.0
,0.0,,0.0,0.0,1.0,1.0000 -> 1.0000 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,1.0,1767576203.877334,wall_update_burst_k8_linear_selonly_rate0.4,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k8_linear_selonly_rate0.4,wall_update_burst_k8_linear_selonly_rate0.4,0.0,,1.0,0.0,,1.0,0.0,0.0,,0.0
,0.0,,0.0,0.0,1.0,1.0000 -> 1.0000 -> 0.0000 -> 0.0000,0.0,0.0,0.0,0.0,1.0,1.0,1767576204.5571494,wall_update_burst_k8_linear_selonly_rate0.45,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k8_linear_selonly_rate0.45,wall_update_burst_k8_linear_selonly_rate0.45,0.0,,1.0,0.0,,1.0,0.0,0.0,,0.0
,0.0,,0.0625,0.0625,1.0,1.0000 -> 1.0000 -> 0.0625 -> 0.0625,0.0,0.0625,0.0625,0.0,1.0,1.0,1767576205.2221086,wall_update_burst_k8_linear_selonly_rate0.5,1,runs\wall_update_burst_20260104_190551\wall_update_burst_k8_linear_selonly_rate0.5,wall_update_burst_k8_linear_selonly_rate0.5,0.0,,1.0,0.0,,1.0,0.0625,0.0625,,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767518453.337469,wall_update_burst_full_k16_rate0.205,1,runs\wall_update_burst_confirm_20260104\wall_update_burst_full_k16_rate0.205,wall_update_burst_full_k16_rate0.205,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,1.0,1.0,1.0,1.0000 -> 1.0000 -> 1.0000 -> 1.0000,0.0,1.0,1.0,0.0,1.0,1.0,1767518754.1077847,wall_update_burst_full_k16_rate0.209,1,runs\wall_update_burst_confirm_20260104\wall_update_burst_full_k16_rate0.209,wall_update_burst_full_k16_rate0.209,0.0,,1.0,0.0,,1.0,1.0,1.0,1.0,0.0
,0.0,,0.8125,1.0,0.8125,1.0000 -> 0.8125 -> 0.8125 -> 0.8125,0.0,1.0,0.8125,0.0,1.0,0.8125,1768008869.4013913,wall_update_burst_full_linear_k16_bucket10_rate0.205,1,runs\wall_update_burst_full_linear_bucket10_20260109_192909\wall_update_burst_full_linear_k16_bucket10_rate0.205,wall_update_burst_full_linear_k16_bucket10_rate0.205,0.0,1.0,0.8125,0.0,,1.0,0.8125,1.0,1.0,0.1875
,0.0,,0.875,1.0,0.875,1.0000 -> 0.8750 -> 0.8750 -> 0.8750,0.0,1.0,0.875,0.0,1.0,0.875,1768009232.6734238,wall_update_burst_full_linear_k16_bucket10_rate0.209,1,runs\wall_update_burst_full_linear_bucket10_20260109_192909\wall_update_burst_full_linear_k16_bucket10_rate0.209,wall_update_burst_full_linear_k16_bucket10_rate0.209,0.0,1.0,0.875,0.0,,1.0,0.875,1.0,1.0,0.125
,0.0,,0.6875,1.0,0.6875,1.0000 -> 0.6875 -> 0.6875 -> 0.6875,0.0,1.0,0.6875,0.0,1.0,0.6875,1768009588.0990534,wall_update_burst_full_linear_k16_bucket10_rate0.22,1,runs\wall_update_burst_full_linear_bucket10_20260109_192909\wall_update_burst_full_linear_k16_bucket10_rate0.22,wall_update_burst_full_linear_k16_bucket10_rate0.22,0.0,1.0,0.6875,0.0,,1.0,0.6875,1.0,1.0,0.3125
,0.0,,0.8125,1.0,0.8125,1.0000 -> 0.8125 -> 0.8125 -> 0.8125,0.0,1.0,0.8125,0.0,1.0,0.8125,1768009944.818867,wall_update_burst_full_linear_k16_bucket10_rate0.24,1,runs\wall_update_burst_full_linear_bucket10_20260109_192909\wall_update_burst_full_linear_k16_bucket10_rate0.24,wall_update_burst_full_linear_k16_bucket10_rate0.24,0.0,1.0,0.8125,0.0,,1.0,0.8125,1.0,1.0,0.1875
,0.0,,0.875,1.0,0.875,1.0000 -> 0.8750 -> 0.8750 -> 0.8750,0.0,1.0,0.875,0.0,1.0,0.875,1768010275.6151104,wall_update_burst_full_linear_k16_bucket10_rate0.18,1,runs\wall_update_burst_full_linear_bucket10_pin_20260109_192909\wall_update_burst_full_linear_k16_bucket10_rate0.18,wall_update_burst_full_linear_k16_bucket10_rate0.18,0.0,1.0,0.875,0.0,,1.0,0.875,1.0,1.0,0.125
,0.0,,0.625,1.0,0.625,1.0000 -> 0.6250 -> 0.6250 -> 0.6250,0.0,1.0,0.625,0.0,1.0,0.625,1768010608.4279323,wall_update_burst_full_linear_k16_bucket10_rate0.19,1,runs\wall_update_burst_full_linear_bucket10_pin_20260109_192909\wall_update_burst_full_linear_k16_bucket10_rate0.19,wall_update_burst_full_linear_k16_bucket10_rate0.19,0.0,1.0,0.625,0.0,,1.0,0.625,1.0,1.0,0.375
,0.0,,0.75,1.0,0.75,1.0000 -> 0.7500 -> 0.7500 -> 0.7500,0.0,1.0,0.75,0.0,1.0,0.75,1768011041.995217,wall_update_burst_full_linear_k16_bucket10_rate0.195,1,runs\wall_update_burst_full_linear_bucket10_pin_20260109_192909\wall_update_burst_full_linear_k16_bucket10_rate0.195,wall_update_burst_full_linear_k16_bucket10_rate0.195,0.0,1.0,0.75,0.0,,1.0,0.75,1.0,1.0,0.25
,0.0,,0.8125,1.0,0.8125,1.0000 -> 0.8125 -> 0.8125 -> 0.8125,0.0,1.0,0.8125,0.0,1.0,0.8125,1768011378.0640779,wall_update_burst_full_linear_k16_bucket10_rate0.2,1,runs\wall_update_burst_full_linear_bucket10_pin_20260109_192909\wall_update_burst_full_linear_k16_bucket10_rate0.2,wall_update_burst_full_linear_k16_bucket10_rate0.2,0.0,1.0,0.8125,0.0,,1.0,0.8125,1.0,1.0,0.1875
,0.0,,0.75,1.0,0.75,1.0000 -> 0.7500 -> 0.7500 -> 0.7500,0.0,1.0,0.75,0.0,1.0,0.75,1767579529.6852798,wall_update_burst_full_linear_k16_bucket10_rate0.175,3,runs\wall_update_burst_full_linear_bucket10_pin_20260104_200253_s3\wall_update_burst_full_linear_k16_bucket10_rate0.175,wall_update_burst_full_linear_k16_bucket10_rate0.175,0.0,1.0,0.75,0.0,,1.0,0.75,1.0,1.0,0.25
,0.0,,0.75,1.0,0.75,1.0000 -> 0.7500 -> 0.7500 -> 0.7500,0.0,1.0,0.75,0.0,1.0,0.75,1767581675.0974011,wall_update_burst_full_linear_k16_bucket10_rate0.185,3,runs\wall_update_burst_full_linear_bucket10_pin_20260104_200253_s3\wall_update_burst_full_linear_k16_bucket10_rate0.185,wall_update_burst_full_linear_k16_bucket10_rate0.185,0.0,1.0,0.75,0.0,,1.0,0.75,1.0,1.0,0.25
,0.0,,0.5625,1.0,0.5625,1.0000 -> 0.5625 -> 0.5625 -> 0.5625,0.0,1.0,0.5625,0.0,1.0,0.5625,1768014704.6681478,wall_update_burst_full_linear_k16_bucket10_rate0.1,1,runs\wall_update_burst_full_linear_bucket10_pin_20260109_205519\wall_update_burst_full_linear_k16_bucket10_rate0.1,wall_update_burst_full_linear_k16_bucket10_rate0.1,0.0,1.0,0.5625,0.0,,1.0,0.5625,1.0,1.0,0.4375
,0.0,,0.875,1.0,0.875,1.0000 -> 0.8750 -> 0.8750 -> 0.8750,0.0,1.0,0.875,0.0,1.0,0.875,1768015363.7293518,wall_update_burst_full_linear_k16_bucket10_rate0.12,1,runs\wall_update_burst_full_linear_bucket10_pin_20260109_205519\wall_update_burst_full_linear_k16_bucket10_rate0.12,wall_update_burst_full_linear_k16_bucket10_rate0.12,0.0,1.0,0.875,0.0,,1.0,0.875,1.0,1.0,0.125
,0.0,,0.5625,1.0,0.5625,1.0000 -> 0.5625 -> 0.5625 -> 0.5625,0.0,1.0,0.5625,0.0,1.0,0.5625,1768012287.1879704,wall_update_burst_full_linear_k16_bucket10_rate0.14,1,runs\wall_update_burst_full_linear_bucket10_pin_20260109_202421\wall_update_burst_full_linear_k16_bucket10_rate0.14,wall_update_burst_full_linear_k16_bucket10_rate0.14,0.0,1.0,0.5625,0.0,,1.0,0.5625,1.0,1.0,0.4375
,0.0,,0.8125,1.0,0.8125,1.0000 -> 0.8125 -> 0.8125 -> 0.8125,0.0,1.0,0.8125,0.0,1.0,0.8125,1768013040.9080944,wall_update_burst_full_linear_k16_bucket10_rate0.16,1,runs\wall_update_burst_full_linear_bucket10_pin_20260109_202421\wall_update_burst_full_linear_k16_bucket10_rate0.16,wall_update_burst_full_linear_k16_bucket10_rate0.16,0.0,1.0,0.8125,0.0,,1.0,0.8125,1.0,1.0,0.1875
,0.0,,0.8125,1.0,0.8125,1.0000 -> 0.8125 -> 0.8125 -> 0.8125,0.0,1.0,0.8125,0.0,1.0,0.8125,1768013383.2348545,wall_update_burst_full_linear_k16_bucket10_rate0.17,1,runs\wall_update_burst_full_linear_bucket10_pin_20260109_202421\wall_update_burst_full_linear_k16_bucket10_rate0.17,wall_update_burst_full_linear_k16_bucket10_rate0.17,0.0,1.0,0.8125,0.0,,1.0,0.8125,1.0,1.0,0.1875
,0.0,,0.875,1.0,0.875,1.0000 -> 0.8750 -> 0.8750 -> 0.8750,0.0,1.0,0.875,0.0,1.0,0.875,1767592094.9696121,wall_update_burst_full_linear_k16_bucket10_rate0.02,3,runs\wall_update_burst_full_linear_bucket10_pin_20260104_233152_s3_micro\wall_update_burst_full_linear_k16_bucket10_rate0.02,wall_update_burst_full_linear_k16_bucket10_rate0.02,0.0,1.0,0.875,0.0,,1.0,0.875,1.0,1.0,0.125
,0.0,,0.7708333333333334,1.0,0.7708333333333334,1.0000 -> 0.7708 -> 0.7708 -> 0.7708,0.0,1.0,0.7708333333333334,0.0,1.0,0.7708333333333334,1767593092.004054,wall_update_burst_full_linear_k16_bucket10_rate0.04,3,runs\wall_update_burst_full_linear_bucket10_pin_20260104_233152_s3_micro\wall_update_burst_full_linear_k16_bucket10_rate0.04,wall_update_burst_full_linear_k16_bucket10_rate0.04,0.0,1.0,0.7708333333333334,0.0,,1.0,0.7708333333333334,1.0,1.0,0.22916666666666666
,0.0,,0.8125,1.0,0.8125,1.0000 -> 0.8125 -> 0.8125 -> 0.8125,0.0,1.0,0.8125,0.0,1.0,0.8125,1767594215.0015755,wall_update_burst_full_linear_k16_bucket10_rate0.06,3,runs\wall_update_burst_full_linear_bucket10_pin_20260104_233152_s3_micro\wall_update_burst_full_linear_k16_bucket10_rate0.06,wall_update_burst_full_linear_k16_bucket10_rate0.06,0.0,1.0,0.8125,0.0,,1.0,0.8125,1.0,1.0,0.1875
,0.0,,0.8125,1.0,0.8125,1.0000 -> 0.8125 -> 0.8125 -> 0.8125,0.0,1.0,0.8125,0.0,1.0,0.8125,1768014045.1949074,wall_update_burst_full_linear_k16_bucket10_rate0.08,1,runs\wall_update_burst_full_linear_bucket10_pin_20260109_205519\wall_update_burst_full_linear_k16_bucket10_rate0.08,wall_update_burst_full_linear_k16_bucket10_rate0.08,0.0,1.0,0.8125,0.0,,1.0,0.8125,1.0,1.0,0.1875
,0.0,,0.75,1.0,0.75,1.0000 -> 0.7500 -> 0.7500 -> 0.7500,0.0,1.0,0.75,0.0,1.0,0.75,1768012676.747674,wall_update_burst_full_linear_k16_bucket10_rate0.15,1,runs\wall_update_burst_full_linear_bucket10_pin_20260109_202421\wall_update_burst_full_linear_k16_bucket10_rate0.15,wall_update_burst_full_linear_k16_bucket10_rate0.15,0.0,1.0,0.75,0.0,,1.0,0.75,1.0,1.0,0.25
,0.0,,0.75,1.0,0.75,1.0000 -> 0.7500 -> 0.7500 -> 0.7500,0.0,1.0,0.75,0.0,1.0,0.75,1768014383.7634647,wall_update_burst_full_linear_k16_bucket10_rate0.09,1,runs\wall_update_burst_full_linear_bucket10_pin_20260109_205519\wall_update_burst_full_linear_k16_bucket10_rate0.09,wall_update_burst_full_linear_k16_bucket10_rate0.09,0.0,1.0,0.75,0.0,,1.0,0.75,1.0,1.0,0.25
,0.0,,0.75,1.0,0.75,1.0000 -> 0.7500 -> 0.7500 -> 0.7500,0.0,1.0,0.75,0.0,1.0,0.75,1768015041.1409569,wall_update_burst_full_linear_k16_bucket10_rate0.11,1,runs\wall_update_burst_full_linear_bucket10_pin_20260109_205519\wall_update_burst_full_linear_k16_bucket10_rate0.11,wall_update_burst_full_linear_k16_bucket10_rate0.11,0.0,1.0,0.75,0.0,,1.0,0.75,1.0,1.0,0.25
,0.0,,0.75,1.0,0.75,1.0000 -> 0.7500 -> 0.7500 -> 0.7500,0.0,1.0,0.75,0.0,1.0,0.75,1768015678.005391,wall_update_burst_full_linear_k16_bucket10_rate0.13,1,runs\wall_update_burst_full_linear_bucket10_pin_20260109_205519\wall_update_burst_full_linear_k16_bucket10_rate0.13,wall_update_burst_full_linear_k16_bucket10_rate0.13,0.0,1.0,0.75,0.0,,1.0,0.75,1.0,1.0,0.25
,0.0,,0.9791666666666666,1.0,0.9791666666666666,1.0000 -> 0.9792 -> 0.9792 -> 0.9792,0.0,1.0,0.9791666666666666,0.0,1.0,0.9791666666666666,1768027003.652169,wall_update_burst_full_linear_k16_bucket5_rate0.12,3,runs\wall_update_burst_full_linear_bucket5_pin_20260110_002140\wall_update_burst_full_linear_k16_bucket5_rate0.12,wall_update_burst_full_linear_k16_bucket5_rate0.12,0.0,1.0,0.9791666666666666,0.0,,1.0,0.9791666666666666,1.0,1.0,0.020833333333333332
,0.0,,0.8125,1.0,0.8125,1.0000 -> 0.8125 -> 0.8125 -> 0.8125,0.0,1.0,0.8125,0.0,1.0,0.8125,1768016473.260411,wall_update_burst_full_linear_k8_bucket10_rate0.12,1,runs\wall_update_burst_full_linear_bucket10_probe_k8_20260109_213557\wall_update_burst_full_linear_k8_bucket10_rate0.12,wall_update_burst_full_linear_k8_bucket10_rate0.12,0.0,1.0,0.8125,0.0,,1.0,0.8125,1.0,1.0,0.1875
,0.0,,0.875,1.0,0.875,1.0000 -> 0.8750 -> 0.8750 -> 0.8750,0.0,1.0,0.875,0.0,1.0,0.875,1768070976.948725,wall_update_burst_full_linear_k16_bucket5_rate0.1_s1_coarse,1,runs\wall_update_burst_full_linear_bucket5_adaptive_20260110_124416\wall_update_burst_full_linear_k16_bucket5_rate0.1_s1_coarse,wall_update_burst_full_linear_k16_bucket5_rate0.1_s1_coarse,0.0,1.0,0.875,0.0,,1.0,0.875,1.0,1.0,0.125
,0.0,,0.8125,1.0,0.8125,1.0000 -> 0.8125 -> 0.8125 -> 0.8125,0.0,1.0,0.8125,0.0,1.0,0.8125,1768071325.774261,wall_update_burst_full_linear_k16_bucket5_rate0.2_s1_coarse,1,runs\wall_update_burst_full_linear_bucket5_adaptive_20260110_124416\wall_update_burst_full_linear_k16_bucket5_rate0.2_s1_coarse,wall_update_burst_full_linear_k16_bucket5_rate0.2_s1_coarse,0.0,1.0,0.8125,0.0,,1.0,0.8125,1.0,1.0,0.1875
,0.0,,0.75,1.0,0.75,1.0000 -> 0.7500 -> 0.7500 -> 0.7500,0.0,1.0,0.75,0.0,1.0,0.75,1768071659.7246218,wall_update_burst_full_linear_k16_bucket5_rate0.3_s1_coarse,1,runs\wall_update_burst_full_linear_bucket5_adaptive_20260110_124416\wall_update_burst_full_linear_k16_bucket5_rate0.3_s1_coarse,wall_update_burst_full_linear_k16_bucket5_rate0.3_s1_coarse,0.0,1.0,0.75,0.0,,1.0,0.75,1.0,1.0,0.25
,0.0,,0.9375,1.0,0.9375,1.0000 -> 0.9375 -> 0.9375 -> 0.9375,0.0,1.0,0.9375,0.0,1.0,0.9375,1768072000.9973936,wall_update_burst_full_linear_k16_bucket5_rate0.4_s1_coarse,1,runs\wall_update_burst_full_linear_bucket5_adaptive_20260110_124416\wall_update_burst_full_linear_k16_bucket5_rate0.4_s1_coarse,wall_update_burst_full_linear_k16_bucket5_rate0.4_s1_coarse,0.0,1.0,0.9375,0.0,,1.0,0.9375,1.0,1.0,0.0625
,0.0,,0.9375,1.0,0.9375,1.0000 -> 0.9375 -> 0.9375 -> 0.9375,0.0,1.0,0.9375,0.0,1.0,0.9375,1768073350.2758164,wall_update_burst_full_linear_k16_bucket5_rate0.08_s3_coarse,3,runs\wall_update_burst_full_linear_bucket5_adaptive_20260110_131216\wall_update_burst_full_linear_k16_bucket5_rate0.08_s3_coarse,wall_update_burst_full_linear_k16_bucket5_rate0.08_s3_coarse,0.0,1.0,0.9375,0.0,,1.0,0.9375,1.0,1.0,0.0625
,0.0,,0.9583333333333334,1.0,0.9583333333333334,1.0000 -> 0.9583 -> 0.9583 -> 0.9583,0.0,1.0,0.9583333333333334,0.0,1.0,0.9583333333333334,1768074286.757777,wall_update_burst_full_linear_k16_bucket5_rate0.12_s3_coarse,3,runs\wall_update_burst_full_linear_bucket5_adaptive_20260110_131216\wall_update_burst_full_linear_k16_bucket5_rate0.12_s3_coarse,wall_update_burst_full_linear_k16_bucket5_rate0.12_s3_coarse,0.0,1.0,0.9583333333333334,0.0,,1.0,0.9583333333333334,1.0,1.0,0.041666666666666664
,0.0,,0.8125,1.0,0.8125,1.0000 -> 0.8125 -> 0.8125 -> 0.8125,0.0,1.0,0.8125,0.0,1.0,0.8125,1768077772.5266888,wall_update_burst_full_linear_k16_bucket5_rate0.168_s3_refine,3,runs\wall_update_burst_full_linear_bucket5_adaptive_20260110_131216\wall_update_burst_full_linear_k16_bucket5_rate0.168_s3_refine,wall_update_burst_full_linear_k16_bucket5_rate0.168_s3_refine,0.0,1.0,0.8125,0.0,,1.0,0.8125,1.0,1.0,0.1875
,0.0,,0.9375,1.0,0.9375,1.0000 -> 0.9375 -> 0.9375 -> 0.9375,0.0,1.0,0.9375,0.0,1.0,0.9375,1768075151.473369,wall_update_burst_full_linear_k16_bucket5_rate0.16_s3_coarse,3,runs\wall_update_burst_full_linear_bucket5_adaptive_20260110_131216\wall_update_burst_full_linear_k16_bucket5_rate0.16_s3_coarse,wall_update_burst_full_linear_k16_bucket5_rate0.16_s3_coarse,0.0,1.0,0.9375,0.0,,1.0,0.9375,1.0,1.0,0.0625
,0.0,,0.8125,0.9848484848484849,0.825,1.0000 -> 0.8250 -> 0.8125 -> 0.8125,0.0,0.9875,0.8125,0.0,1.0,0.825,1768081982.2385695,wall_update_burst_full_linear_k16_bucket5_rate0.16_s5_confirm,5,runs\wall_update_burst_full_linear_bucket5_adaptive_20260110_131216\wall_update_burst_full_linear_k16_bucket5_rate0.16_s5_confirm,wall_update_burst_full_linear_k16_bucket5_rate0.16_s5_confirm,0.0,1.0,0.825,0.0,,1.0,0.8125,0.9848484848484849,0.984375,0.175
,0.0,,0.8541666666666666,1.0,0.8541666666666666,1.0000 -> 0.8542 -> 0.8542 -> 0.8542,0.0,1.0,0.8541666666666666,0.0,1.0,0.8541666666666666,1768078655.328645,wall_update_burst_full_linear_k16_bucket5_rate0.176_s3_refine,3,runs\wall_update_burst_full_linear_bucket5_adaptive_20260110_131216\wall_update_burst_full_linear_k16_bucket5_rate0.176_s3_refine,wall_update_burst_full_linear_k16_bucket5_rate0.176_s3_refine,0.0,1.0,0.8541666666666666,0.0,,1.0,0.8541666666666666,1.0,1.0,0.14583333333333334
,0.0,,0.7708333333333334,1.0,0.7708333333333334,1.0000 -> 0.7708 -> 0.7708 -> 0.7708,0.0,1.0,0.7708333333333334,0.0,1.0,0.7708333333333334,1768079510.0619864,wall_update_burst_full_linear_k16_bucket5_rate0.184_s3_refine,3,runs\wall_update_burst_full_linear_bucket5_adaptive_20260110_131216\wall_update_burst_full_linear_k16_bucket5_rate0.184_s3_refine,wall_update_burst_full_linear_k16_bucket5_rate0.184_s3_refine,0.0,1.0,0.7708333333333334,0.0,,1.0,0.7708333333333334,1.0,1.0,0.22916666666666666
,0.0,,0.8125,1.0,0.8125,1.0000 -> 0.8125 -> 0.8125 -> 0.8125,0.0,1.0,0.8125,0.0,1.0,0.8125,1768080499.7722404,wall_update_burst_full_linear_k16_bucket5_rate0.192_s3_refine,3,runs\wall_update_burst_full_linear_bucket5_adaptive_20260110_131216\wall_update_burst_full_linear_k16_bucket5_rate0.192_s3_refine,wall_update_burst_full_linear_k16_bucket5_rate0.192_s3_refine,0.0,1.0,0.8125,0.0,,1.0,0.8125,1.0,1.0,0.1875
,0.0,,0.8958333333333334,1.0,0.8958333333333334,1.0000 -> 0.8958 -> 0.8958 -> 0.8958,0.0,1.0,0.8958333333333334,0.0,1.0,0.8958333333333334,1768076862.454945,wall_update_burst_full_linear_k16_bucket5_rate0.24_s3_coarse,3,runs\wall_update_burst_full_linear_bucket5_adaptive_20260110_131216\wall_update_burst_full_linear_k16_bucket5_rate0.24_s3_coarse,wall_update_burst_full_linear_k16_bucket5_rate0.24_s3_coarse,0.0,1.0,0.8958333333333334,0.0,,1.0,0.8958333333333334,1.0,1.0,0.10416666666666667
,0.0,,0.875,1.0,0.875,1.0000 -> 0.8750 -> 0.8750 -> 0.8750,0.0,1.0,0.875,0.0,1.0,0.875,1768076016.3193808,wall_update_burst_full_linear_k16_bucket5_rate0.2_s3_coarse,3,runs\wall_update_burst_full_linear_bucket5_adaptive_20260110_131216\wall_update_burst_full_linear_k16_bucket5_rate0.2_s3_coarse,wall_update_burst_full_linear_k16_bucket5_rate0.2_s3_coarse,0.0,1.0,0.875,0.0,,1.0,0.875,1.0,1.0,0.125
,0.0,,0.75,1.0,0.75,1.0000 -> 0.7500 -> 0.7500 -> 0.7500,0.0,1.0,0.75,0.0,1.0,0.75,1768019343.8711643,wall_update_burst_full_linear_k16_bucket5_rate0.26,1,runs\wall_update_burst_full_linear_bucket5_confirm_20260109_222320\wall_update_burst_full_linear_k16_bucket5_rate0.26,wall_update_burst_full_linear_k16_bucket5_rate0.26,0.0,1.0,0.75,0.0,,1.0,0.75,1.0,1.0,0.25
,0.0,,0.875,1.0,0.875,1.0000 -> 0.8750 -> 0.8750 -> 0.8750,0.0,1.0,0.875,0.0,1.0,0.875,1768021886.7988808,wall_update_burst_full_linear_k16_bucket5_rate0.2,1,runs\wall_update_burst_full_linear_bucket5_confirm_20260109_230612\wall_update_burst_full_linear_k16_bucket5_rate0.2,wall_update_burst_full_linear_k16_bucket5_rate0.2,0.0,1.0,0.875,0.0,,1.0,0.875,1.0,1.0,0.125
,0.0,,0.75,1.0,0.75,1.0000 -> 0.7500 -> 0.7500 -> 0.7500,0.0,1.0,0.75,0.0,1.0,0.75,1768024424.607713,wall_update_burst_full_linear_k16_bucket5_rate0.19,1,runs\wall_update_burst_full_linear_bucket5_confirm_20260109_234821\wall_update_burst_full_linear_k16_bucket5_rate0.19,wall_update_burst_full_linear_k16_bucket5_rate0.19,0.0,1.0,0.75,0.0,,1.0,0.75,1.0,1.0,0.25
,0.0,,0.8333333333333334,1.0,0.8333333333333334,1.0000 -> 0.8333 -> 0.8333 -> 0.8333,0.0,1.0,0.8333333333333334,0.0,1.0,0.8333333333333334,1768029555.314551,wall_update_burst_full_linear_k16_bucket5_rate0.18,3,runs\wall_update_burst_full_linear_bucket5_pin_20260110_002140\wall_update_burst_full_linear_k16_bucket5_rate0.18,wall_update_burst_full_linear_k16_bucket5_rate0.18,0.0,1.0,0.8333333333333334,0.0,,1.0,0.8333333333333334,1.0,1.0,0.16666666666666666
,0.0,,0.75,1.0,0.75,1.0000 -> 0.7500 -> 0.7500 -> 0.7500,0.0,1.0,0.75,0.0,1.0,0.75,1768020403.697781,wall_update_burst_full_linear_k16_bucket5_rate0.22,1,runs\wall_update_burst_full_linear_bucket5_pin_20260109_223022\wall_update_burst_full_linear_k16_bucket5_rate0.22,wall_update_burst_full_linear_k16_bucket5_rate0.22,0.0,1.0,0.75,0.0,,1.0,0.75,1.0,1.0,0.25
,0.0,,0.875,1.0,0.875,1.0000 -> 0.8750 -> 0.8750 -> 0.8750,0.0,1.0,0.875,0.0,1.0,0.875,1768018632.2749298,wall_update_burst_full_linear_k16_bucket5_rate0.3,1,runs\wall_update_burst_full_linear_bucket5_pin_20260109_215544\wall_update_burst_full_linear_k16_bucket5_rate0.3,wall_update_burst_full_linear_k16_bucket5_rate0.3,0.0,1.0,0.875,0.0,,1.0,0.875,1.0,1.0,0.125
,0.0,,0.8125,1.0,0.8125,1.0000 -> 0.8125 -> 0.8125 -> 0.8125,0.0,1.0,0.8125,0.0,1.0,0.8125,1768020060.8321521,wall_update_burst_full_linear_k16_bucket5_rate0.21,1,runs\wall_update_burst_full_linear_bucket5_pin_20260109_223022\wall_update_burst_full_linear_k16_bucket5_rate0.21,wall_update_burst_full_linear_k16_bucket5_rate0.21,0.0,1.0,0.8125,0.0,,1.0,0.8125,1.0,1.0,0.1875
,0.0,,0.6875,1.0,0.6875,1.0000 -> 0.6875 -> 0.6875 -> 0.6875,0.0,1.0,0.6875,0.0,1.0,0.6875,1768020740.5644462,wall_update_burst_full_linear_k16_bucket5_rate0.23,1,runs\wall_update_burst_full_linear_bucket5_pin_20260109_223022\wall_update_burst_full_linear_k16_bucket5_rate0.23,wall_update_burst_full_linear_k16_bucket5_rate0.23,0.0,1.0,0.6875,0.0,,1.0,0.6875,1.0,1.0,0.3125
,0.0,,0.6875,1.0,0.6875,1.0000 -> 0.6875 -> 0.6875 -> 0.6875,0.0,1.0,0.6875,0.0,1.0,0.6875,1768021099.8686388,wall_update_burst_full_linear_k16_bucket5_rate0.24,1,runs\wall_update_burst_full_linear_bucket5_pin_20260109_223022\wall_update_burst_full_linear_k16_bucket5_rate0.24,wall_update_burst_full_linear_k16_bucket5_rate0.24,0.0,1.0,0.6875,0.0,,1.0,0.6875,1.0,1.0,0.3125
